value,proposed,result
42859, 12857.7, 0
36250, 21750.0, 0
16423, 4926.9, 0
56865, 11373.0, 1
30573, 6114.6, 0
41751, 8350.2, 0
4481, 2688.6, 0
50759, 10151.8, 0
98912, 29673.6, 0
97952, 68566.4, 0
29815, 8944.5, 1
73484, 14696.8, 0
23135, 4627.0, 0
48678, 14603.4, 0
33965, 23775.5, 1
44372, 13311.6, 0
22874, 4574.8, 0
19278, 5783.4, 0
61930, 24772.0, 0
96801, 19360.2, 0
79995, 31998.0, 1
85963, 25788.9, 0
64286, 19285.8, 0
32058, 6411.6, 0
61006, 18301.8, 0
31990, 19194.0, 0
80492, 40246.0, 0
49794, 9958.8, 0
98368, 29510.4, 0
62471, 12494.2, 0
91638, 18327.6, 1
35110, 10533.0, 1
27621, 8286.3, 0
28166, 8449.8, 0
77676, 23302.8, 0
88959, 17791.8, 0
56365, 22546.0, 0
72540, 14508.0, 0
92204, 64542.8, 1
38579, 11573.7, 1
92685, 18537.0, 0
50361, 35252.7, 1
92236, 18447.2, 0
3192, 638.4, 0
17579, 12305.3, 1
3809, 1904.5, 0
83104, 24931.2, 1
95440, 28632.0, 1
99507, 29852.1, 1
51840, 15552.0, 0
62344, 31172.0, 0
28865, 8659.5, 0
50024, 35016.8, 1
92430, 18486.0, 0
2023, 1011.5, 1
63604, 19081.2, 0
36929, 11078.7, 1
24210, 7263.0, 0
88923, 26676.9, 1
52197, 15659.1, 0
39683, 11904.9, 0
1043, 312.9, 0
28637, 8591.1, 0
79758, 55830.6, 0
47815, 9563.0, 0
93012, 18602.4, 0
15491, 3098.2, 0
87241, 52344.6, 1
1159, 579.5, 0
77158, 30863.2, 0
1415, 283.0, 0
69981, 20994.3, 0
18628, 5588.4, 0
16230, 9738.0, 1
89490, 26847.0, 0
74435, 29774.0, 0
15403, 7701.5, 0
56307, 16892.1, 0
59914, 17974.2, 0
3222, 644.4, 1
22896, 6868.8, 1
18634, 11180.4, 0
61770, 18531.0, 1
98286, 29485.8, 0
34525, 13810.0, 0
90940, 27282.0, 0
94031, 65821.7, 1
60458, 18137.4, 0
77202, 15440.4, 0
53797, 16139.1, 0
70522, 35261.0, 0
65642, 26256.8, 1
46917, 14075.1, 0
6903, 4832.1, 1
11955, 3586.5, 0
52554, 26277.0, 1
99426, 29827.8, 0
7681, 1536.2, 1
65608, 19682.4, 0
1614, 484.2, 0
2699, 809.7, 1
46551, 13965.3, 0
26506, 5301.2, 0
94287, 28286.1, 0
78011, 15602.2, 0
79635, 47781.0, 1
86915, 17383.0, 0
26397, 7919.1, 1
14269, 4280.7, 0
1342, 939.4, 1
11166, 5583.0, 0
86816, 26044.8, 0
63599, 19079.7, 0
34494, 24145.8, 1
1773, 531.9, 0
30024, 15012.0, 0
49439, 24719.5, 0
27932, 13966.0, 0
69255, 48478.5, 1
91516, 36606.4, 1
24322, 7296.6, 0
56703, 17010.9, 1
6560, 3936.0, 0
50145, 10029.0, 1
23200, 16240.0, 0
50446, 15133.8, 0
90188, 27056.4, 0
72925, 21877.5, 0
59212, 23684.8, 0
50213, 35149.1, 1
6693, 1338.6, 0
32507, 6501.4, 0
92998, 18599.6, 0
35863, 7172.6, 0
90695, 27208.5, 1
10728, 7509.6, 1
93540, 18708.0, 0
93898, 56338.8, 0
74626, 22387.8, 0
74336, 29734.4, 0
84096, 25228.8, 0
44131, 13239.3, 0
24552, 7365.6, 1
50660, 30396.0, 0
91099, 27329.7, 0
56863, 17058.9, 0
53539, 16061.7, 0
59999, 17999.7, 0
39755, 15902.0, 0
24759, 7427.7, 0
37795, 15118.0, 0
67825, 20347.5, 0
88643, 26592.9, 0
93883, 28164.9, 0
13044, 3913.2, 0
75544, 15108.8, 0
60827, 24330.8, 0
3251, 1950.6, 1
8641, 1728.2, 0
32339, 9701.7, 0
91689, 27506.7, 0
16289, 6515.6, 0
73330, 21999.0, 0
13341, 4002.3, 0
6576, 1972.8, 1
31675, 19005.0, 1
39417, 19708.5, 0
93529, 18705.8, 0
12173, 3651.9, 0
29640, 8892.0, 0
52566, 31539.6, 0
32152, 19291.2, 0
77790, 23337.0, 0
27538, 19276.6, 0
86196, 34478.4, 0
81249, 32499.6, 0
6998, 4898.6, 1
88727, 53236.2, 0
86452, 60516.4, 1
76175, 22852.5, 0
87609, 26282.7, 0
12138, 2427.6, 0
64605, 19381.5, 0
52225, 15667.5, 1
42664, 17065.6, 1
93331, 55998.6, 1
42041, 21020.5, 0
25821, 7746.3, 0
6908, 2072.4, 0
22775, 11387.5, 0
17851, 10710.6, 0
54153, 32491.8, 1
13132, 2626.4, 0
86759, 26027.7, 0
7467, 2986.8, 0
43260, 12978.0, 1
47260, 14178.0, 0
66097, 39658.2, 0
22047, 4409.4, 1
23945, 7183.5, 0
74005, 22201.5, 0
17334, 5200.2, 0
12898, 9028.6, 1
99249, 39699.6, 0
43408, 17363.2, 0
67911, 20373.3, 1
68155, 20446.5, 0
60725, 18217.5, 0
47867, 14360.1, 0
7093, 3546.5, 0
65250, 26100.0, 0
28164, 11265.6, 0
99691, 19938.2, 0
19471, 9735.5, 1
68466, 20539.8, 0
27724, 13862.0, 1
83202, 24960.6, 0
79938, 39969.0, 0
86457, 25937.1, 0
93696, 18739.2, 0
9127, 1825.4, 0
37288, 7457.6, 0
33575, 23502.5, 1
53352, 37346.4, 0
28131, 5626.2, 0
48983, 29389.8, 1
32760, 13104.0, 1
86865, 26059.5, 0
63000, 18900.0, 0
18305, 12813.5, 1
18306, 5491.8, 0
61921, 43344.7, 1
39790, 11937.0, 0
71805, 28722.0, 0
12748, 3824.4, 1
75356, 52749.2, 0
46990, 14097.0, 1
37177, 11153.1, 1
10473, 4189.2, 0
85819, 17163.8, 0
29163, 8748.9, 1
28740, 5748.0, 0
31670, 12668.0, 0
94581, 37832.4, 1
18134, 5440.2, 0
84764, 25429.2, 0
56911, 11382.2, 0
2594, 1037.6, 1
19546, 3909.2, 0
88965, 44482.5, 1
34655, 6931.0, 0
61769, 18530.7, 0
14213, 2842.6, 0
4868, 973.6, 0
96388, 28916.4, 0
70961, 14192.2, 0
87718, 61402.6, 1
88065, 17613.0, 0
15197, 3039.4, 0
10780, 6468.0, 1
97049, 29114.7, 0
4051, 1215.3, 0
50196, 15058.8, 0
43256, 12976.8, 0
36677, 7335.4, 0
18616, 9308.0, 0
56213, 28106.5, 0
60205, 18061.5, 0
91969, 64378.3, 0
9770, 1954.0, 0
6190, 1857.0, 1
9288, 1857.6, 0
35121, 10536.3, 1
38882, 19441.0, 1
30854, 18512.4, 0
77594, 54315.8, 1
80761, 56532.7, 0
66278, 19883.4, 0
8667, 2600.1, 0
17302, 10381.2, 0
21350, 4270.0, 0
48171, 19268.4, 0
8985, 2695.5, 0
73351, 44010.6, 0
47122, 28273.2, 1
56737, 39715.9, 0
23934, 14360.4, 1
2181, 654.3, 0
15480, 4644.0, 0
15147, 4544.1, 0
27642, 8292.6, 0
77454, 15490.8, 0
68491, 20547.3, 0
89888, 17977.6, 0
87394, 43697.0, 1
58037, 17411.1, 0
13352, 4005.6, 0
68797, 13759.4, 0
95897, 47948.5, 0
71523, 21456.9, 0
47798, 14339.4, 0
48619, 14585.7, 0
50105, 10021.0, 0
70399, 49279.3, 1
86446, 34578.4, 1
44125, 30887.5, 0
14023, 2804.6, 0
18856, 7542.4, 0
69526, 13905.2, 1
23449, 4689.8, 1
91777, 64243.9, 1
19037, 13325.9, 1
59636, 17890.8, 0
45048, 22524.0, 0
96850, 58110.0, 0
41996, 12598.8, 0
97012, 19402.4, 0
57864, 34718.4, 0
2006, 601.8, 0
68370, 20511.0, 1
78535, 23560.5, 0
14383, 4314.9, 0
60225, 18067.5, 0
4434, 886.8, 1
70680, 21204.0, 0
69140, 34570.0, 0
93328, 18665.6, 0
17138, 5141.4, 0
56419, 22567.6, 0
98652, 39460.8, 1
10396, 3118.8, 0
33282, 9984.6, 0
2869, 1721.4, 0
61194, 18358.2, 0
40610, 12183.0, 0
16722, 5016.6, 0
10300, 2060.0, 1
27728, 8318.4, 0
71383, 14276.6, 1
22011, 6603.3, 0
30501, 18300.6, 0
31856, 9556.8, 0
61387, 12277.4, 0
23336, 16335.2, 1
22389, 6716.7, 0
98305, 19661.0, 0
49910, 14973.0, 0
5566, 1113.2, 0
81736, 57215.2, 0
18246, 7298.4, 0
3940, 1182.0, 0
39086, 23451.6, 1
82669, 16533.8, 0
37742, 11322.6, 1
23621, 14172.6, 0
63421, 19026.3, 0
66759, 13351.8, 0
38572, 11571.6, 0
55640, 27820.0, 0
62157, 18647.1, 0
11810, 3543.0, 0
36472, 18236.0, 1
90241, 36096.4, 1
51821, 15546.3, 0
45642, 13692.6, 0
37946, 11383.8, 0
6931, 4851.7, 0
44715, 8943.0, 0
34959, 17479.5, 0
27562, 8268.6, 0
47613, 33329.1, 1
84096, 33638.4, 1
55675, 27837.5, 0
19795, 3959.0, 0
55743, 16722.9, 1
85178, 17035.6, 0
76952, 15390.4, 0
41827, 12548.1, 0
68532, 20559.6, 1
52666, 15799.8, 0
1972, 591.6, 0
30136, 21095.2, 1
86360, 60452.0, 1
35576, 10672.8, 0
69528, 20858.4, 0
70099, 42059.4, 0
17869, 5360.7, 0
80049, 48029.4, 0
45093, 13527.9, 0
88072, 52843.2, 0
95969, 19193.8, 0
36965, 25875.5, 1
4233, 1693.2, 0
7283, 5098.1, 0
48293, 9658.6, 0
80438, 24131.4, 0
25225, 5045.0, 0
77863, 23358.9, 1
38318, 11495.4, 0
82384, 32953.6, 1
65994, 19798.2, 0
35827, 7165.4, 0
64629, 32314.5, 0
27756, 16653.6, 0
75462, 30184.8, 0
59018, 17705.4, 1
9228, 4614.0, 1
85524, 34209.6, 0
42311, 12693.3, 0
19194, 3838.8, 0
85629, 17125.8, 0
55800, 27900.0, 0
77028, 30811.2, 0
22728, 13636.8, 1
29543, 14771.5, 1
55347, 16604.1, 0
94151, 47075.5, 1
56165, 39315.5, 0
82142, 49285.2, 0
9723, 3889.2, 0
87690, 26307.0, 0
73779, 29511.6, 0
7452, 2235.6, 1
72864, 36432.0, 0
45800, 13740.0, 0
96407, 38562.8, 0
9325, 1865.0, 0
8169, 4084.5, 0
99633, 39853.2, 0
37357, 11207.1, 0
34361, 20616.6, 0
9814, 2944.2, 1
42809, 29966.3, 1
69800, 13960.0, 0
60770, 18231.0, 0
10762, 4304.8, 0
46332, 13899.6, 0
85359, 42679.5, 0
3224, 644.8, 0
54979, 10995.8, 0
82563, 49537.8, 0
10267, 3080.1, 0
90868, 45434.0, 0
81117, 24335.1, 0
36902, 7380.4, 0
52880, 31728.0, 0
70593, 28237.2, 1
42833, 12849.9, 1
23691, 4738.2, 0
65475, 39285.0, 0
33725, 10117.5, 0
1211, 363.3, 1
94310, 37724.0, 0
89205, 44602.5, 0
28642, 8592.6, 1
11719, 2343.8, 0
27443, 16465.8, 1
38402, 11520.6, 0
1213, 727.8, 0
4872, 1461.6, 0
19325, 5797.5, 0
88793, 26637.9, 0
75973, 53181.1, 0
25492, 5098.4, 0
50093, 25046.5, 0
74001, 44400.6, 1
37751, 7550.2, 0
42433, 16973.2, 1
53190, 15957.0, 0
14229, 4268.7, 1
81423, 24426.9, 1
6894, 2757.6, 0
13949, 4184.7, 0
27778, 8333.4, 1
25728, 7718.4, 0
85185, 25555.5, 0
73490, 44094.0, 0
31901, 6380.2, 0
69147, 20744.1, 0
57540, 17262.0, 0
13467, 2693.4, 0
68019, 13603.8, 0
56156, 16846.8, 0
15555, 9333.0, 0
44595, 22297.5, 0
77864, 15572.8, 0
12943, 6471.5, 1
98841, 49420.5, 0
71298, 21389.4, 0
89466, 62626.2, 0
72162, 36081.0, 0
27118, 13559.0, 1
2698, 539.6, 0
18486, 12940.2, 0
15906, 4771.8, 0
13677, 4103.1, 0
54062, 32437.2, 0
90200, 27060.0, 0
66187, 13237.4, 0
18286, 9143.0, 0
4473, 3131.1, 1
3498, 699.6, 0
74836, 44901.6, 0
50675, 10135.0, 1
42731, 12819.3, 0
16354, 9812.4, 1
94175, 28252.5, 0
44456, 8891.2, 0
5123, 3073.8, 0
42155, 12646.5, 1
5252, 2100.8, 1
35356, 10606.8, 0
46965, 32875.5, 1
34758, 24330.6, 0
30681, 9204.3, 0
69791, 13958.2, 0
33121, 6624.2, 0
76962, 23088.6, 1
1202, 360.6, 0
51790, 15537.0, 0
62797, 18839.1, 0
19601, 3920.2, 0
75246, 52672.2, 0
66692, 46684.4, 1
30382, 21267.4, 1
62131, 12426.2, 0
48502, 9700.4, 0
13439, 5375.6, 0
99463, 19892.6, 1
33192, 9957.6, 0
91188, 27356.4, 0
7005, 2101.5, 0
86826, 52095.6, 1
96328, 67429.6, 1
55497, 16649.1, 0
69648, 13929.6, 0
93657, 28097.1, 1
2013, 1006.5, 1
27237, 8171.1, 0
36716, 7343.2, 0
67730, 20319.0, 0
73931, 14786.2, 0
27652, 11060.8, 0
97736, 39094.4, 0
97577, 48788.5, 0
54556, 16366.8, 0
81735, 49041.0, 0
90660, 18132.0, 0
12435, 3730.5, 0
84621, 25386.3, 0
4541, 1816.4, 0
66394, 26557.6, 0
92639, 27791.7, 0
11491, 5745.5, 1
92340, 27702.0, 1
89415, 26824.5, 0
17670, 10602.0, 0
89601, 26880.3, 1
36321, 10896.3, 0
42659, 25595.4, 0
99756, 39902.4, 0
75249, 15049.8, 0
2357, 471.4, 0
55100, 27550.0, 0
68063, 47644.1, 1
75030, 15006.0, 0
60089, 30044.5, 1
55569, 16670.7, 0
17600, 8800.0, 1
28194, 16916.4, 0
17811, 5343.3, 1
83085, 24925.5, 1
21256, 6376.8, 0
75560, 30224.0, 0
27652, 8295.6, 0
76431, 38215.5, 0
26002, 15601.2, 0
39471, 7894.2, 0
15898, 11128.6, 0
18068, 5420.4, 0
24931, 7479.3, 0
13334, 9333.8, 0
54317, 16295.1, 0
24411, 9764.4, 0
36444, 21866.4, 0
9732, 2919.6, 0
37591, 26313.7, 1
59870, 17961.0, 0
20435, 6130.5, 0
97744, 48872.0, 1
35241, 14096.4, 0
74297, 14859.4, 0
74974, 14994.8, 0
36049, 7209.8, 0
50617, 35431.9, 0
96922, 48461.0, 0
59344, 35606.4, 1
81081, 24324.3, 1
12594, 7556.4, 0
7274, 2909.6, 0
41493, 20746.5, 0
37480, 11244.0, 1
21219, 6365.7, 1
4688, 1875.2, 1
38829, 11648.7, 0
91315, 27394.5, 0
58455, 40918.5, 1
36530, 18265.0, 0
92746, 55647.6, 1
48184, 14455.2, 1
45933, 27559.8, 0
3983, 2389.8, 0
79515, 39757.5, 0
65639, 19691.7, 0
9412, 2823.6, 1
17738, 10642.8, 0
12165, 3649.5, 0
95731, 57438.6, 0
55241, 16572.3, 1
84788, 25436.4, 0
85880, 17176.0, 1
89864, 17972.8, 0
12947, 3884.1, 0
69551, 20865.3, 0
10059, 4023.6, 0
64197, 44937.9, 0
4371, 1311.3, 0
24988, 4997.6, 0
90534, 45267.0, 0
79603, 39801.5, 1
47224, 33056.8, 1
92019, 27605.7, 1
27169, 8150.7, 0
6685, 2674.0, 1
70131, 14026.2, 0
44722, 26833.2, 0
7529, 3764.5, 0
88621, 17724.2, 0
6311, 4417.7, 1
74994, 14998.8, 0
13459, 4037.7, 0
1092, 218.4, 0
98904, 29671.2, 0
38434, 11530.2, 0
42448, 12734.4, 0
4840, 1936.0, 0
35889, 25122.3, 0
84916, 25474.8, 0
2210, 663.0, 0
95226, 47613.0, 0
28443, 5688.6, 0
59531, 17859.3, 0
81990, 32796.0, 0
8340, 5004.0, 0
85393, 25617.9, 0
90026, 54015.6, 0
47305, 14191.5, 0
11706, 4682.4, 0
24892, 7467.6, 0
29114, 8734.2, 0
93561, 18712.2, 0
66414, 19924.2, 1
73643, 22092.9, 1
21935, 13161.0, 0
54239, 16271.7, 1
85135, 34054.0, 0
52322, 15696.6, 0
41222, 16488.8, 0
3631, 726.2, 0
70050, 28020.0, 0
68959, 13791.8, 0
56477, 16943.1, 0
93474, 28042.2, 1
73350, 22005.0, 0
53408, 26704.0, 0
95628, 38251.2, 0
24424, 14654.4, 0
63935, 44754.5, 0
49289, 34502.3, 0
69525, 20857.5, 0
52560, 15768.0, 0
24860, 7458.0, 0
82645, 24793.5, 0
61813, 24725.2, 0
28141, 16884.6, 1
93560, 18712.0, 1
34396, 10318.8, 0
6620, 1986.0, 0
61267, 36760.2, 0
13139, 5255.6, 0
8027, 5618.9, 1
16056, 4816.8, 0
34743, 20845.8, 0
12890, 3867.0, 0
98126, 58875.6, 1
17331, 5199.3, 0
29650, 8895.0, 0
54658, 16397.4, 0
5190, 3633.0, 1
67174, 47021.8, 0
40734, 12220.2, 0
13794, 5517.6, 1
7258, 5080.6, 0
58705, 11741.0, 0
56861, 17058.3, 1
88812, 17762.4, 0
67539, 40523.4, 0
48683, 29209.8, 0
78349, 23504.7, 0
18575, 7430.0, 1
68627, 20588.1, 0
53540, 10708.0, 0
81367, 56956.9, 1
79457, 47674.2, 0
15044, 3008.8, 0
68601, 48020.7, 1
25227, 10090.8, 0
44107, 30874.9, 0
77575, 23272.5, 0
80910, 32364.0, 0
58600, 17580.0, 0
67324, 13464.8, 0
84294, 25288.2, 0
81840, 32736.0, 0
6690, 2007.0, 0
2702, 810.6, 0
12921, 3876.3, 0
85571, 25671.3, 0
74767, 37383.5, 1
13268, 2653.6, 1
63554, 19066.2, 0
42968, 8593.6, 0
86239, 25871.7, 0
15296, 4588.8, 1
77903, 46741.8, 0
18245, 7298.0, 0
89211, 17842.2, 0
49793, 9958.6, 0
95638, 57382.8, 1
42764, 21382.0, 0
20694, 4138.8, 0
47627, 23813.5, 0
8981, 1796.2, 0
9200, 3680.0, 0
44929, 8985.8, 0
35298, 10589.4, 0
46181, 13854.3, 0
54065, 16219.5, 0
5370, 1611.0, 0
36966, 7393.2, 0
84027, 25208.1, 0
24654, 7396.2, 0
5185, 1555.5, 0
13900, 4170.0, 0
41501, 20750.5, 0
5836, 1750.8, 0
12539, 3761.7, 0
82500, 16500.0, 0
9341, 1868.2, 0
49519, 9903.8, 0
35013, 14005.2, 0
7987, 2396.1, 0
66686, 40011.6, 1
68341, 13668.2, 0
11954, 3586.2, 1
24470, 7341.0, 0
55655, 16696.5, 0
16288, 4886.4, 0
56184, 11236.8, 0
75641, 15128.2, 0
86662, 51997.2, 0
94120, 28236.0, 0
85345, 17069.0, 0
90965, 36386.0, 0
91689, 27506.7, 0
83606, 41803.0, 0
91340, 36536.0, 1
85276, 59693.2, 1
71817, 21545.1, 0
36501, 10950.3, 1
15913, 7956.5, 1
97750, 68425.0, 0
13150, 3945.0, 0
59997, 29998.5, 0
29832, 8949.6, 1
49481, 14844.3, 1
69239, 20771.7, 0
97292, 29187.6, 1
55271, 16581.3, 0
17021, 3404.2, 0
27356, 8206.8, 0
19502, 11701.2, 0
36410, 21846.0, 0
19137, 5741.1, 1
93729, 37491.6, 0
38294, 11488.2, 0
20786, 4157.2, 0
17481, 5244.3, 0
37451, 7490.2, 0
36737, 11021.1, 0
73061, 43836.6, 0
12385, 3715.5, 0
51002, 35701.4, 0
75761, 37880.5, 1
27795, 5559.0, 0
3243, 972.9, 0
57318, 34390.8, 0
94100, 28230.0, 0
4374, 1312.2, 0
11118, 3335.4, 0
30527, 9158.1, 0
98631, 29589.3, 1
12509, 8756.3, 0
71695, 28678.0, 0
27915, 19540.5, 1
73853, 14770.6, 0
37717, 11315.1, 1
52879, 10575.8, 1
3099, 619.8, 0
68656, 41193.6, 1
13883, 2776.6, 0
75401, 30160.4, 1
39710, 19855.0, 0
57472, 17241.6, 0
18752, 5625.6, 1
64952, 19485.6, 0
83932, 41966.0, 0
5886, 2943.0, 0
23900, 16730.0, 1
8407, 5044.2, 1
50832, 15249.6, 0
18341, 7336.4, 1
82663, 41331.5, 0
3646, 1823.0, 0
55214, 16564.2, 0
88320, 44160.0, 0
16931, 10158.6, 1
16752, 6700.8, 0
82301, 49380.6, 0
99691, 39876.4, 1
54322, 27161.0, 0
16926, 6770.4, 1
29227, 8768.1, 1
59259, 17777.7, 0
37747, 7549.4, 0
65576, 13115.2, 0
66797, 20039.1, 0
90452, 18090.4, 1
96199, 28859.7, 0
81702, 16340.4, 1
19892, 5967.6, 0
48476, 14542.8, 0
43859, 13157.7, 0
84485, 25345.5, 0
24046, 7213.8, 0
12745, 2549.0, 0
70326, 14065.2, 0
78184, 23455.2, 0
22867, 6860.1, 0
70524, 21157.2, 0
97715, 48857.5, 1
18650, 3730.0, 0
5668, 1700.4, 0
16648, 4994.4, 0
58050, 17415.0, 0
74237, 14847.4, 0
60009, 12001.8, 0
44529, 13358.7, 0
26122, 7836.6, 1
62453, 31226.5, 0
8852, 2655.6, 0
29127, 8738.1, 0
85223, 25566.9, 0
99584, 69708.8, 0
16091, 4827.3, 0
48675, 24337.5, 1
97275, 29182.5, 0
10934, 3280.2, 0
31816, 6363.2, 1
35451, 14180.4, 0
36140, 21684.0, 0
76370, 15274.0, 0
35893, 7178.6, 1
36253, 7250.6, 0
56120, 11224.0, 1
85058, 42529.0, 1
57979, 17393.7, 0
96052, 19210.4, 0
44848, 13454.4, 0
81484, 24445.2, 0
34434, 17217.0, 0
49128, 34389.6, 1
53852, 16155.6, 0
69056, 48339.2, 1
52375, 15712.5, 0
2795, 559.0, 1
58709, 29354.5, 0
48526, 29115.6, 0
97276, 19455.2, 0
86568, 25970.4, 0
13616, 2723.2, 0
51656, 15496.8, 0
66825, 13365.0, 0
48964, 14689.2, 0
33191, 19914.6, 1
15443, 3088.6, 0
1812, 362.4, 0
9291, 4645.5, 0
21552, 12931.2, 0
26950, 5390.0, 0
59914, 17974.2, 0
58910, 17673.0, 0
47209, 14162.7, 0
72588, 14517.6, 0
95195, 47597.5, 1
65132, 13026.4, 0
34420, 13768.0, 0
13584, 4075.2, 0
88565, 53139.0, 0
20044, 10022.0, 0
49086, 24543.0, 0
39563, 15825.2, 0
99444, 29833.2, 0
87258, 43629.0, 1
69869, 20960.7, 0
38278, 7655.6, 0
70660, 28264.0, 0
73707, 22112.1, 0
91080, 27324.0, 1
67023, 46916.1, 1
65061, 19518.3, 0
26099, 15659.4, 0
31850, 6370.0, 0
6048, 1814.4, 0
15604, 4681.2, 0
86119, 43059.5, 0
64466, 12893.2, 0
38096, 7619.2, 0
97183, 29154.9, 0
85225, 51135.0, 0
23648, 7094.4, 0
67714, 40628.4, 1
80697, 16139.4, 0
10740, 4296.0, 0
89085, 62359.5, 1
67090, 20127.0, 0
32578, 9773.4, 0
27286, 8185.8, 1
96520, 28956.0, 0
56169, 28084.5, 0
17927, 10756.2, 0
41074, 8214.8, 0
30539, 9161.7, 0
35046, 17523.0, 0
86789, 60752.3, 1
48899, 24449.5, 1
46872, 18748.8, 0
60032, 12006.4, 0
67697, 20309.1, 0
16210, 4863.0, 0
28614, 8584.2, 0
90859, 36343.6, 0
29087, 5817.4, 0
1199, 599.5, 1
72463, 14492.6, 0
96103, 28830.9, 0
61760, 12352.0, 0
24357, 7307.1, 1
90397, 27119.1, 1
84502, 59151.4, 1
68886, 20665.8, 1
5968, 2387.2, 0
10894, 3268.2, 0
39219, 15687.6, 0
83535, 25060.5, 0
66383, 19914.9, 0
77950, 15590.0, 0
16440, 6576.0, 1
47095, 32966.5, 0
2672, 801.6, 0
46539, 18615.6, 1
36511, 14604.4, 1
41534, 8306.8, 1
68372, 20511.6, 0
75657, 15131.4, 0
32469, 16234.5, 0
29249, 8774.7, 0
98501, 19700.2, 0
47715, 9543.0, 0
90759, 36303.6, 1
67693, 13538.6, 0
60934, 36560.4, 0
45782, 13734.6, 0
87636, 26290.8, 0
63410, 19023.0, 0
72386, 21715.8, 0
50395, 15118.5, 0
66938, 26775.2, 0
55885, 16765.5, 0
60653, 18195.9, 0
56639, 28319.5, 0
75548, 22664.4, 0
70599, 21179.7, 0
22571, 6771.3, 0
14535, 7267.5, 0
53798, 32278.8, 0
63301, 31650.5, 0
42492, 12747.6, 0
91395, 45697.5, 0
34883, 13953.2, 0
75681, 22704.3, 0
12197, 2439.4, 0
33942, 10182.6, 0
41373, 12411.9, 0
22305, 8922.0, 0
50012, 15003.6, 1
7645, 2293.5, 0
79845, 23953.5, 0
98171, 29451.3, 1
69276, 20782.8, 0
33069, 9920.7, 1
17652, 3530.4, 0
63501, 19050.3, 0
69690, 13938.0, 0
49332, 9866.4, 0
77048, 46228.8, 0
14045, 2809.0, 0
51584, 30950.4, 0
68276, 13655.2, 0
62140, 18642.0, 0
20720, 6216.0, 0
48490, 14547.0, 0
99683, 59809.8, 0
65013, 19503.9, 0
46664, 9332.8, 0
43519, 30463.3, 1
46511, 32557.7, 1
2926, 2048.2, 0
72814, 21844.2, 0
46720, 14016.0, 1
42687, 12806.1, 0
2183, 1528.1, 1
51308, 15392.4, 0
42849, 12854.7, 0
30687, 9206.1, 0
21626, 8650.4, 1
84233, 42116.5, 0
38342, 19171.0, 0
36741, 11022.3, 0
40912, 8182.4, 0
86422, 60495.4, 0
72431, 43458.6, 0
24040, 14424.0, 0
90868, 36347.2, 0
96181, 38472.4, 1
40252, 12075.6, 0
52001, 31200.6, 0
69526, 20857.8, 0
34007, 10202.1, 0
85818, 42909.0, 1
52317, 15695.1, 0
86872, 60810.4, 0
61936, 18580.8, 0
29856, 8956.8, 1
1970, 591.0, 0
75992, 22797.6, 1
13925, 4177.5, 0
88895, 62226.5, 0
97549, 19509.8, 0
54860, 38402.0, 1
52987, 10597.4, 0
97355, 48677.5, 0
11520, 3456.0, 0
48094, 14428.2, 0
18290, 7316.0, 0
50515, 30309.0, 0
56050, 16815.0, 0
41256, 16502.4, 0
74081, 14816.2, 0
44837, 13451.1, 0
95848, 28754.4, 0
16412, 11488.4, 1
4078, 1223.4, 0
34199, 20519.4, 0
98138, 19627.6, 0
70330, 14066.0, 0
75749, 22724.7, 0
37925, 22755.0, 1
15527, 10868.9, 0
51214, 20485.6, 1
98516, 39406.4, 0
35050, 24535.0, 1
56989, 28494.5, 0
70474, 28189.6, 0
81650, 24495.0, 1
76376, 38188.0, 0
61935, 24774.0, 0
81190, 24357.0, 0
3221, 1288.4, 0
14472, 2894.4, 0
20430, 8172.0, 0
19048, 3809.6, 0
82802, 24840.6, 0
8421, 2526.3, 0
53171, 26585.5, 1
45389, 13616.7, 0
91471, 27441.3, 1
72327, 50628.9, 0
98488, 29546.4, 0
73469, 22040.7, 0
58459, 17537.7, 0
37078, 11123.4, 0
18738, 13116.6, 0
19113, 9556.5, 0
30420, 9126.0, 0
75194, 37597.0, 1
39393, 11817.9, 0
72936, 14587.2, 0
36288, 7257.6, 0
73623, 22086.9, 0
45731, 22865.5, 0
23926, 4785.2, 0
85095, 25528.5, 0
49372, 14811.6, 0
41796, 12538.8, 0
77311, 15462.2, 0
32062, 12824.8, 0
37647, 15058.8, 0
1721, 1204.7, 0
6937, 4162.2, 0
87362, 26208.6, 1
91301, 18260.2, 0
82842, 57989.4, 0
86911, 26073.3, 0
85780, 60046.0, 0
54579, 10915.8, 0
13957, 4187.1, 0
5002, 1500.6, 0
62173, 37303.8, 0
66405, 13281.0, 0
15131, 4539.3, 1
63089, 18926.7, 0
79494, 47696.4, 1
1060, 212.0, 0
78939, 23681.7, 0
28297, 19807.9, 1
99673, 39869.2, 1
73713, 22113.9, 0
35818, 10745.4, 0
75188, 22556.4, 1
36345, 10903.5, 1
41430, 20715.0, 1
40789, 12236.7, 0
11608, 3482.4, 0
32002, 12800.8, 0
77058, 23117.4, 0
43455, 13036.5, 0
81341, 24402.3, 1
36681, 11004.3, 0
54104, 27052.0, 0
60359, 18107.7, 0
74861, 14972.2, 0
49929, 14978.7, 0
76104, 38052.0, 1
74672, 37336.0, 1
20537, 6161.1, 0
8758, 2627.4, 0
35542, 10662.6, 0
