id,value,proposed,result
8, 6017, 1805.1, 0
0, 7334, 5133.8, 0
7, 8750, 2625.0, 0
9, 2086, 625.8, 0
4, 9064, 5438.4, 1
7, 4815, 1444.5, 0
4, 2672, 1603.2, 0
9, 8524, 2557.2, 0
4, 2917, 1750.2, 0
2, 4515, 903.0, 0
6, 1329, 531.6, 0
2, 2735, 547.0, 0
0, 6758, 4730.6, 0
4, 1562, 937.2, 1
8, 8550, 2565.0, 0
9, 8905, 2671.5, 0
7, 8320, 2496.0, 0
5, 3831, 766.2, 0
7, 3628, 1088.4, 0
5, 3933, 786.6, 0
2, 1568, 313.6, 0
2, 1915, 383.0, 0
1, 1169, 350.7, 0
8, 5456, 1636.8, 0
4, 2443, 1465.8, 0
6, 8895, 3558.0, 0
2, 3315, 663.0, 0
3, 6601, 3300.5, 0
3, 5078, 2539.0, 0
4, 1987, 1192.2, 1
4, 3115, 1869.0, 0
7, 3307, 992.1, 0
1, 7128, 2138.4, 0
6, 1438, 575.2, 1
4, 2438, 1462.8, 0
7, 9645, 2893.5, 1
2, 7586, 1517.2, 0
1, 2365, 709.5, 1
2, 2884, 576.8, 0
8, 8634, 2590.2, 1
6, 9311, 3724.4, 0
0, 1220, 854.0, 1
9, 7806, 2341.8, 0
9, 8960, 2688.0, 0
6, 9273, 3709.2, 0
0, 4147, 2902.9, 0
5, 6167, 1233.4, 1
1, 4820, 1446.0, 0
0, 3772, 2640.4, 0
4, 6603, 3961.8, 1
7, 6841, 2052.3, 0
1, 9677, 2903.1, 0
1, 6237, 1871.1, 0
2, 1306, 261.2, 0
4, 4116, 2469.6, 0
7, 2380, 714.0, 1
5, 9040, 1808.0, 1
5, 8941, 1788.2, 1
3, 2153, 1076.5, 0
8, 6920, 2076.0, 1
4, 1635, 981.0, 1
2, 3311, 662.2, 0
7, 4607, 1382.1, 0
8, 1261, 378.3, 1
7, 7531, 2259.3, 1
3, 3567, 1783.5, 1
1, 7253, 2175.9, 0
2, 4824, 964.8, 1
3, 1981, 990.5, 0
8, 3742, 1122.6, 0
3, 1919, 959.5, 1
1, 7001, 2100.3, 1
1, 2884, 865.2, 0
9, 1494, 448.2, 1
5, 3508, 701.6, 0
5, 8390, 1678.0, 0
5, 1221, 244.2, 0
4, 8459, 5075.4, 0
1, 8901, 2670.3, 1
8, 2791, 837.3, 1
9, 4289, 1286.7, 1
5, 5042, 1008.4, 0
1, 5619, 1685.7, 0
7, 5109, 1532.7, 0
4, 1338, 802.8, 0
4, 8675, 5205.0, 1
7, 1879, 563.7, 0
6, 2135, 854.0, 0
2, 7410, 1482.0, 1
8, 2623, 786.9, 0
1, 3254, 976.2, 1
5, 9562, 1912.4, 0
0, 8768, 6137.6, 0
4, 5450, 3270.0, 0
1, 1699, 509.7, 0
7, 8183, 2454.9, 0
2, 2541, 508.2, 0
7, 8445, 2533.5, 1
5, 8500, 1700.0, 0
7, 9816, 2944.8, 0
0, 3473, 2431.1, 1
7, 4126, 1237.8, 0
9, 2178, 653.4, 1
0, 4156, 2909.2, 0
8, 3870, 1161.0, 1
5, 7788, 1557.6, 0
5, 6595, 1319.0, 0
8, 4582, 1374.6, 0
6, 7338, 2935.2, 0
2, 5915, 1183.0, 0
0, 3752, 2626.4, 0
5, 3864, 772.8, 0
1, 5165, 1549.5, 0
1, 3317, 995.1, 0
8, 9045, 2713.5, 0
6, 4234, 1693.6, 0
3, 7510, 3755.0, 0
9, 5995, 1798.5, 0
4, 1477, 886.2, 1
1, 1016, 304.8, 1
6, 1128, 451.2, 1
5, 1857, 371.4, 1
3, 2347, 1173.5, 0
0, 8632, 6042.4, 0
8, 1283, 384.9, 0
5, 2232, 446.4, 1
6, 8873, 3549.2, 0
8, 9133, 2739.9, 0
9, 3643, 1092.9, 0
1, 5917, 1775.1, 0
7, 9225, 2767.5, 1
1, 8865, 2659.5, 1
3, 9657, 4828.5, 1
2, 9929, 1985.8, 0
8, 7149, 2144.7, 0
0, 4331, 3031.7, 1
8, 7306, 2191.8, 0
8, 3280, 984.0, 0
3, 1983, 991.5, 0
6, 9821, 3928.4, 1
6, 1359, 543.6, 1
4, 6929, 4157.4, 0
1, 4723, 1416.9, 1
2, 1845, 369.0, 0
3, 1885, 942.5, 0
7, 8395, 2518.5, 0
3, 4992, 2496.0, 0
1, 6512, 1953.6, 0
7, 5697, 1709.1, 1
7, 1835, 550.5, 1
3, 8358, 4179.0, 0
6, 3665, 1466.0, 0
3, 6291, 3145.5, 0
8, 8519, 2555.7, 0
3, 7558, 3779.0, 0
1, 1437, 431.1, 0
5, 4099, 819.8, 0
0, 2532, 1772.4, 0
0, 5555, 3888.5, 1
3, 1727, 863.5, 1
9, 1415, 424.5, 0
1, 4818, 1445.4, 0
4, 5175, 3105.0, 0
9, 2605, 781.5, 0
0, 3104, 2172.8, 0
7, 6800, 2040.0, 1
2, 2910, 582.0, 1
3, 3151, 1575.5, 1
1, 9381, 2814.3, 1
8, 5778, 1733.4, 0
7, 1684, 505.2, 0
4, 7909, 4745.4, 0
0, 7019, 4913.3, 1
2, 9718, 1943.6, 0
6, 5494, 2197.6, 0
1, 6349, 1904.7, 0
6, 9886, 3954.4, 0
4, 4033, 2419.8, 0
9, 4995, 1498.5, 0
7, 4401, 1320.3, 1
1, 9808, 2942.4, 0
7, 1634, 490.2, 0
2, 5930, 1186.0, 0
6, 6356, 2542.4, 1
8, 1464, 439.2, 0
7, 2901, 870.3, 0
6, 7818, 3127.2, 0
6, 1682, 672.8, 0
0, 1051, 735.7, 0
9, 1842, 552.6, 0
8, 9730, 2919.0, 0
3, 1272, 636.0, 0
5, 8241, 1648.2, 1
8, 5492, 1647.6, 1
0, 8012, 5608.4, 1
3, 4379, 2189.5, 0
2, 1368, 273.6, 0
2, 8600, 1720.0, 1
7, 4399, 1319.7, 0
0, 3048, 2133.6, 0
2, 7947, 1589.4, 1
9, 9700, 2910.0, 0
3, 2076, 1038.0, 0
1, 5239, 1571.7, 1
0, 9739, 6817.3, 1
1, 8994, 2698.2, 0
8, 6004, 1801.2, 0
4, 6724, 4034.4, 0
4, 9676, 5805.6, 0
6, 9537, 3814.8, 0
5, 6239, 1247.8, 1
2, 9823, 1964.6, 0
7, 8659, 2597.7, 1
9, 6692, 2007.6, 0
3, 2446, 1223.0, 0
0, 4396, 3077.2, 1
2, 7061, 1412.2, 1
6, 1096, 438.4, 0
5, 9216, 1843.2, 0
1, 2382, 714.6, 0
6, 2797, 1118.8, 0
2, 4182, 836.4, 1
4, 2576, 1545.6, 0
0, 3044, 2130.8, 0
9, 6472, 1941.6, 0
0, 9167, 6416.9, 0
3, 1194, 597.0, 0
0, 9480, 6636.0, 0
4, 3911, 2346.6, 0
9, 2006, 601.8, 0
4, 5975, 3585.0, 0
1, 1085, 325.5, 1
2, 7567, 1513.4, 1
0, 8018, 5612.6, 0
5, 8295, 1659.0, 0
3, 9477, 4738.5, 0
4, 2478, 1486.8, 0
5, 2192, 438.4, 1
4, 8889, 5333.4, 0
2, 3483, 696.6, 0
5, 1053, 210.6, 1
4, 8268, 4960.8, 0
7, 5108, 1532.4, 0
5, 3669, 733.8, 0
2, 9899, 1979.8, 1
8, 7143, 2142.9, 0
2, 8833, 1766.6, 1
2, 2769, 553.8, 0
4, 6407, 3844.2, 0
0, 2962, 2073.4, 0
5, 3079, 615.8, 0
1, 6082, 1824.6, 0
7, 5500, 1650.0, 0
9, 1397, 419.1, 0
3, 3313, 1656.5, 0
7, 9424, 2827.2, 1
3, 6611, 3305.5, 0
9, 7333, 2199.9, 0
6, 6799, 2719.6, 0
7, 2839, 851.7, 0
6, 8315, 3326.0, 1
0, 6747, 4722.9, 0
0, 7004, 4902.8, 1
2, 6746, 1349.2, 0
5, 6019, 1203.8, 0
9, 8053, 2415.9, 0
0, 7108, 4975.6, 1
3, 1429, 714.5, 0
8, 6193, 1857.9, 0
5, 5323, 1064.6, 0
0, 9285, 6499.5, 0
3, 5782, 2891.0, 0
5, 3205, 641.0, 0
2, 5839, 1167.8, 0
8, 3606, 1081.8, 0
5, 4383, 876.6, 1
1, 7481, 2244.3, 1
5, 3643, 728.6, 0
3, 7779, 3889.5, 0
4, 9921, 5952.6, 0
7, 1022, 306.6, 0
3, 1925, 962.5, 0
7, 8358, 2507.4, 0
8, 2556, 766.8, 0
3, 7366, 3683.0, 0
7, 9201, 2760.3, 1
3, 7860, 3930.0, 0
0, 8389, 5872.3, 0
6, 1174, 469.6, 0
4, 2429, 1457.4, 0
2, 4711, 942.2, 0
9, 2180, 654.0, 0
1, 5983, 1794.9, 0
6, 8105, 3242.0, 1
9, 3148, 944.4, 1
8, 8366, 2509.8, 0
6, 6987, 2794.8, 1
7, 2821, 846.3, 0
0, 3454, 2417.8, 0
2, 8510, 1702.0, 0
5, 3443, 688.6, 0
1, 4215, 1264.5, 0
4, 8288, 4972.8, 0
4, 1702, 1021.2, 1
0, 5597, 3917.9, 0
4, 6290, 3774.0, 0
4, 4282, 2569.2, 0
2, 4560, 912.0, 0
9, 4788, 1436.4, 1
1, 8445, 2533.5, 1
6, 4941, 1976.4, 0
3, 2892, 1446.0, 1
7, 5746, 1723.8, 1
4, 5356, 3213.6, 0
2, 4559, 911.8, 0
8, 7397, 2219.1, 1
5, 1538, 307.6, 0
0, 4314, 3019.8, 1
7, 6294, 1888.2, 0
3, 8974, 4487.0, 1
1, 3270, 981.0, 0
7, 2806, 841.8, 1
9, 9954, 2986.2, 0
3, 3742, 1871.0, 0
9, 7485, 2245.5, 0
3, 9952, 4976.0, 0
6, 8094, 3237.6, 1
9, 9899, 2969.7, 1
3, 8554, 4277.0, 0
3, 8645, 4322.5, 1
3, 3993, 1996.5, 0
9, 6301, 1890.3, 0
0, 4018, 2812.6, 1
2, 2100, 420.0, 1
0, 9410, 6587.0, 0
7, 4915, 1474.5, 0
6, 6568, 2627.2, 1
2, 7562, 1512.4, 0
4, 8321, 4992.6, 0
8, 9180, 2754.0, 0
0, 7020, 4914.0, 1
6, 7309, 2923.6, 0
0, 9206, 6444.2, 0
6, 8593, 3437.2, 0
3, 3759, 1879.5, 0
7, 9165, 2749.5, 0
9, 2886, 865.8, 0
7, 8228, 2468.4, 1
7, 6785, 2035.5, 0
5, 8645, 1729.0, 0
5, 9889, 1977.8, 1
4, 9223, 5533.8, 0
3, 6111, 3055.5, 0
9, 8557, 2567.1, 0
3, 9093, 4546.5, 0
8, 4612, 1383.6, 0
4, 3815, 2289.0, 0
1, 8307, 2492.1, 0
9, 3188, 956.4, 0
2, 8436, 1687.2, 0
1, 6571, 1971.3, 0
6, 8319, 3327.6, 0
8, 4040, 1212.0, 0
8, 3023, 906.9, 0
2, 1420, 284.0, 1
5, 8855, 1771.0, 0
5, 6025, 1205.0, 0
3, 1349, 674.5, 0
4, 5066, 3039.6, 1
1, 7093, 2127.9, 1
1, 1427, 428.1, 0
4, 6237, 3742.2, 0
0, 4316, 3021.2, 0
1, 7349, 2204.7, 0
7, 5376, 1612.8, 0
4, 6123, 3673.8, 0
9, 9435, 2830.5, 1
3, 7788, 3894.0, 1
3, 7031, 3515.5, 1
4, 8098, 4858.8, 0
3, 2886, 1443.0, 1
0, 1852, 1296.4, 1
3, 1148, 574.0, 1
9, 6027, 1808.1, 1
2, 6550, 1310.0, 1
4, 3254, 1952.4, 1
6, 8273, 3309.2, 0
9, 3890, 1167.0, 0
5, 9116, 1823.2, 0
4, 5272, 3163.2, 0
3, 6165, 3082.5, 0
1, 8538, 2561.4, 1
1, 4140, 1242.0, 1
0, 4703, 3292.1, 0
8, 4053, 1215.9, 0
8, 5853, 1755.9, 0
6, 9301, 3720.4, 0
8, 3931, 1179.3, 0
9, 7620, 2286.0, 0
4, 7478, 4486.8, 0
1, 8940, 2682.0, 1
7, 9787, 2936.1, 0
6, 5727, 2290.8, 0
5, 3128, 625.6, 1
6, 2886, 1154.4, 0
9, 1476, 442.8, 0
1, 9702, 2910.6, 0
2, 9042, 1808.4, 0
0, 5339, 3737.3, 0
6, 2613, 1045.2, 0
1, 1407, 422.1, 1
7, 9276, 2782.8, 1
8, 2804, 841.2, 1
9, 6022, 1806.6, 0
8, 1268, 380.4, 1
8, 4137, 1241.1, 0
2, 9897, 1979.4, 0
5, 8774, 1754.8, 1
8, 8149, 2444.7, 0
5, 4792, 958.4, 0
4, 9709, 5825.4, 0
6, 2912, 1164.8, 0
2, 9659, 1931.8, 0
2, 7021, 1404.2, 0
3, 9472, 4736.0, 0
9, 5500, 1650.0, 0
6, 8920, 3568.0, 0
0, 7942, 5559.4, 0
1, 9704, 2911.2, 1
5, 2047, 409.4, 0
9, 6395, 1918.5, 0
3, 9053, 4526.5, 0
5, 2679, 535.8, 0
4, 1402, 841.2, 1
1, 1237, 371.1, 1
3, 1112, 556.0, 1
1, 7153, 2145.9, 0
0, 2505, 1753.5, 1
8, 1603, 480.9, 0
1, 3016, 904.8, 0
7, 7136, 2140.8, 0
8, 4197, 1259.1, 0
1, 6336, 1900.8, 0
5, 2764, 552.8, 1
4, 5090, 3054.0, 0
6, 7519, 3007.6, 1
3, 6235, 3117.5, 1
6, 4939, 1975.6, 0
6, 7503, 3001.2, 0
7, 8673, 2601.9, 1
1, 3761, 1128.3, 0
3, 7599, 3799.5, 0
5, 5863, 1172.6, 1
7, 1380, 414.0, 0
2, 6403, 1280.6, 0
3, 6962, 3481.0, 0
3, 8985, 4492.5, 1
1, 3063, 918.9, 0
4, 5940, 3564.0, 0
4, 4480, 2688.0, 0
6, 3601, 1440.4, 0
5, 3185, 637.0, 0
2, 3552, 710.4, 0
9, 2374, 712.2, 1
7, 4829, 1448.7, 0
8, 5896, 1768.8, 0
1, 6529, 1958.7, 0
4, 5214, 3128.4, 1
9, 1366, 409.8, 0
2, 6050, 1210.0, 0
4, 8441, 5064.6, 0
7, 2837, 851.1, 0
0, 4690, 3283.0, 1
8, 9556, 2866.8, 0
9, 8034, 2410.2, 0
9, 7579, 2273.7, 0
9, 8095, 2428.5, 0
8, 1647, 494.1, 1
3, 2007, 1003.5, 0
1, 6547, 1964.1, 0
0, 4012, 2808.4, 0
0, 8716, 6101.2, 0
3, 8636, 4318.0, 0
7, 3319, 995.7, 0
0, 9948, 6963.6, 0
4, 1569, 941.4, 0
1, 1427, 428.1, 1
4, 2123, 1273.8, 0
6, 3560, 1424.0, 0
7, 9038, 2711.4, 0
1, 7629, 2288.7, 1
4, 1712, 1027.2, 1
1, 6789, 2036.7, 0
3, 1577, 788.5, 1
7, 4234, 1270.2, 1
8, 5090, 1527.0, 0
6, 3609, 1443.6, 0
9, 6089, 1826.7, 0
3, 6397, 3198.5, 0
8, 7574, 2272.2, 0
4, 1268, 760.8, 0
5, 7463, 1492.6, 0
4, 1833, 1099.8, 1
6, 6660, 2664.0, 0
9, 1416, 424.8, 0
9, 7285, 2185.5, 0
7, 3366, 1009.8, 0
2, 4423, 884.6, 0
4, 7720, 4632.0, 0
0, 5104, 3572.8, 0
4, 1792, 1075.2, 1
6, 7124, 2849.6, 0
9, 6045, 1813.5, 1
5, 3519, 703.8, 0
4, 9831, 5898.6, 1
6, 8042, 3216.8, 0
5, 4489, 897.8, 0
8, 9052, 2715.6, 0
8, 8832, 2649.6, 1
3, 1323, 661.5, 0
3, 6570, 3285.0, 1
4, 6141, 3684.6, 1
8, 3494, 1048.2, 0
6, 7906, 3162.4, 0
3, 7268, 3634.0, 1
9, 9613, 2883.9, 0
3, 6008, 3004.0, 1
1, 6531, 1959.3, 0
3, 1462, 731.0, 0
9, 7524, 2257.2, 0
5, 3378, 675.6, 0
5, 9885, 1977.0, 0
7, 7494, 2248.2, 1
4, 6377, 3826.2, 0
9, 5252, 1575.6, 0
1, 9129, 2738.7, 0
2, 8711, 1742.2, 1
6, 1036, 414.4, 1
3, 7503, 3751.5, 0
1, 7940, 2382.0, 0
7, 1776, 532.8, 1
2, 1446, 289.2, 0
2, 8512, 1702.4, 0
2, 1936, 387.2, 1
5, 8907, 1781.4, 0
2, 1519, 303.8, 1
5, 4595, 919.0, 0
3, 1425, 712.5, 1
1, 5597, 1679.1, 0
7, 5435, 1630.5, 0
8, 4216, 1264.8, 1
4, 6796, 4077.6, 0
0, 1924, 1346.8, 1
3, 1377, 688.5, 0
4, 3976, 2385.6, 0
4, 9634, 5780.4, 0
6, 9477, 3790.8, 0
2, 7620, 1524.0, 0
2, 7512, 1502.4, 0
0, 3110, 2177.0, 0
2, 6045, 1209.0, 0
2, 4300, 860.0, 0
9, 8968, 2690.4, 1
9, 1573, 471.9, 0
7, 6596, 1978.8, 1
3, 2981, 1490.5, 0
1, 5054, 1516.2, 0
2, 1501, 300.2, 0
6, 2474, 989.6, 0
7, 7448, 2234.4, 0
4, 9971, 5982.6, 0
9, 7394, 2218.2, 0
7, 6090, 1827.0, 0
4, 2935, 1761.0, 0
8, 3974, 1192.2, 0
3, 9581, 4790.5, 0
4, 6391, 3834.6, 0
3, 3605, 1802.5, 0
5, 3567, 713.4, 0
7, 3658, 1097.4, 0
4, 5122, 3073.2, 0
6, 6200, 2480.0, 1
4, 5163, 3097.8, 1
6, 5213, 2085.2, 0
3, 5287, 2643.5, 1
6, 1278, 511.2, 0
0, 2519, 1763.3, 0
1, 3974, 1192.2, 0
5, 8600, 1720.0, 0
2, 7091, 1418.2, 0
1, 3429, 1028.7, 1
9, 1496, 448.8, 1
1, 8110, 2433.0, 0
3, 6250, 3125.0, 0
9, 9683, 2904.9, 1
1, 2576, 772.8, 0
3, 9403, 4701.5, 0
4, 5552, 3331.2, 1
6, 9903, 3961.2, 1
8, 5643, 1692.9, 0
3, 5083, 2541.5, 0
7, 2131, 639.3, 1
7, 5730, 1719.0, 0
8, 6818, 2045.4, 1
5, 6344, 1268.8, 0
5, 1989, 397.8, 1
0, 9534, 6673.8, 0
7, 3622, 1086.6, 1
3, 3342, 1671.0, 1
4, 1177, 706.2, 1
1, 2381, 714.3, 1
3, 8344, 4172.0, 0
1, 1528, 458.4, 0
5, 1214, 242.8, 1
6, 1331, 532.4, 1
2, 8206, 1641.2, 0
4, 5017, 3010.2, 0
7, 9625, 2887.5, 1
6, 4504, 1801.6, 1
0, 2898, 2028.6, 0
3, 8838, 4419.0, 1
1, 3569, 1070.7, 0
2, 5135, 1027.0, 1
6, 5104, 2041.6, 0
8, 2779, 833.7, 0
4, 5673, 3403.8, 1
6, 8226, 3290.4, 1
2, 2541, 508.2, 0
5, 3118, 623.6, 0
1, 9424, 2827.2, 0
8, 5920, 1776.0, 0
9, 9820, 2946.0, 0
9, 5476, 1642.8, 0
8, 2271, 681.3, 1
5, 1545, 309.0, 0
2, 6095, 1219.0, 0
3, 3303, 1651.5, 0
5, 3769, 753.8, 0
4, 9389, 5633.4, 1
4, 8853, 5311.8, 0
6, 5556, 2222.4, 0
0, 7681, 5376.7, 0
6, 6162, 2464.8, 0
6, 2698, 1079.2, 0
8, 1400, 420.0, 1
0, 9359, 6551.3, 0
8, 6376, 1912.8, 0
7, 7137, 2141.1, 0
9, 7131, 2139.3, 0
4, 1690, 1014.0, 1
2, 3616, 723.2, 0
9, 6085, 1825.5, 0
6, 3644, 1457.6, 0
3, 2277, 1138.5, 0
6, 5310, 2124.0, 0
2, 6453, 1290.6, 0
7, 6249, 1874.7, 0
0, 1347, 942.9, 0
4, 2636, 1581.6, 0
7, 9828, 2948.4, 0
0, 4783, 3348.1, 0
6, 2364, 945.6, 0
4, 2248, 1348.8, 0
4, 3862, 2317.2, 1
1, 4154, 1246.2, 0
3, 8974, 4487.0, 0
0, 7429, 5200.3, 0
9, 6224, 1867.2, 0
4, 3478, 2086.8, 0
4, 2074, 1244.4, 0
3, 2807, 1403.5, 1
2, 2091, 418.2, 0
2, 7786, 1557.2, 0
7, 4225, 1267.5, 0
5, 7603, 1520.6, 0
2, 3571, 714.2, 1
0, 1576, 1103.2, 0
4, 5258, 3154.8, 0
5, 3825, 765.0, 0
6, 1817, 726.8, 0
9, 8266, 2479.8, 1
4, 9328, 5596.8, 0
7, 6198, 1859.4, 1
9, 4421, 1326.3, 0
3, 7372, 3686.0, 0
3, 9691, 4845.5, 0
8, 2932, 879.6, 0
5, 6112, 1222.4, 1
8, 1053, 315.9, 1
4, 3224, 1934.4, 0
1, 8265, 2479.5, 0
4, 4271, 2562.6, 0
6, 3213, 1285.2, 0
2, 6491, 1298.2, 0
0, 1191, 833.7, 1
4, 3898, 2338.8, 0
4, 1991, 1194.6, 0
6, 1902, 760.8, 0
7, 6418, 1925.4, 0
0, 9334, 6533.8, 0
6, 1334, 533.6, 1
9, 7142, 2142.6, 0
4, 1152, 691.2, 1
4, 4513, 2707.8, 0
6, 1852, 740.8, 0
1, 7951, 2385.3, 0
7, 5794, 1738.2, 1
7, 4996, 1498.8, 0
4, 1062, 637.2, 1
9, 5635, 1690.5, 0
6, 1780, 712.0, 1
9, 1184, 355.2, 0
8, 4758, 1427.4, 1
3, 3109, 1554.5, 0
6, 3603, 1441.2, 1
7, 2382, 714.6, 1
3, 4866, 2433.0, 1
5, 2575, 515.0, 0
3, 3217, 1608.5, 0
3, 5893, 2946.5, 0
1, 9138, 2741.4, 0
8, 5090, 1527.0, 0
0, 2798, 1958.6, 0
8, 6788, 2036.4, 1
9, 1920, 576.0, 0
4, 7172, 4303.2, 1
5, 7371, 1474.2, 1
2, 7694, 1538.8, 0
9, 3515, 1054.5, 1
0, 6379, 4465.3, 0
2, 9317, 1863.4, 0
9, 4310, 1293.0, 1
4, 3282, 1969.2, 0
4, 7540, 4524.0, 1
6, 6479, 2591.6, 0
5, 2281, 456.2, 1
0, 8350, 5845.0, 0
6, 7214, 2885.6, 0
2, 1767, 353.4, 0
4, 6355, 3813.0, 0
5, 7239, 1447.8, 0
4, 3463, 2077.8, 1
3, 5972, 2986.0, 1
6, 4602, 1840.8, 1
1, 2219, 665.7, 0
8, 3316, 994.8, 1
7, 2333, 699.9, 0
6, 8779, 3511.6, 1
3, 8755, 4377.5, 0
1, 7237, 2171.1, 1
9, 2741, 822.3, 0
7, 7034, 2110.2, 0
8, 3498, 1049.4, 0
3, 9247, 4623.5, 0
8, 5542, 1662.6, 0
1, 2866, 859.8, 0
5, 1738, 347.6, 0
1, 1163, 348.9, 1
2, 3855, 771.0, 1
2, 9321, 1864.2, 0
6, 9373, 3749.2, 0
2, 6288, 1257.6, 0
2, 8346, 1669.2, 1
3, 1082, 541.0, 0
2, 5028, 1005.6, 0
3, 4616, 2308.0, 0
3, 8407, 4203.5, 1
8, 2927, 878.1, 1
6, 9235, 3694.0, 0
6, 1991, 796.4, 0
0, 3162, 2213.4, 0
8, 3016, 904.8, 1
1, 2182, 654.6, 0
2, 2104, 420.8, 0
6, 9284, 3713.6, 0
6, 2825, 1130.0, 0
0, 8354, 5847.8, 0
3, 5539, 2769.5, 1
1, 1254, 376.2, 0
0, 4986, 3490.2, 0
7, 4108, 1232.4, 1
9, 3519, 1055.7, 0
9, 9435, 2830.5, 1
5, 8177, 1635.4, 1
3, 8223, 4111.5, 0
9, 8531, 2559.3, 1
8, 7723, 2316.9, 0
0, 1998, 1398.6, 0
1, 8607, 2582.1, 1
9, 2247, 674.1, 1
4, 1927, 1156.2, 0
0, 4058, 2840.6, 0
7, 4286, 1285.8, 1
4, 6822, 4093.2, 0
9, 3329, 998.7, 0
7, 8541, 2562.3, 0
6, 3722, 1488.8, 1
0, 2959, 2071.3, 0
8, 8423, 2526.9, 1
1, 4065, 1219.5, 0
4, 7550, 4530.0, 1
1, 3609, 1082.7, 0
3, 7845, 3922.5, 0
1, 8367, 2510.1, 0
5, 5831, 1166.2, 1
0, 3767, 2636.9, 1
4, 2995, 1797.0, 1
7, 3426, 1027.8, 0
6, 7634, 3053.6, 0
5, 5763, 1152.6, 0
9, 9480, 2844.0, 1
8, 7219, 2165.7, 0
3, 3277, 1638.5, 0
2, 9437, 1887.4, 0
2, 5767, 1153.4, 0
7, 2192, 657.6, 1
5, 2441, 488.2, 0
1, 2751, 825.3, 0
2, 7215, 1443.0, 0
2, 4950, 990.0, 1
0, 7287, 5100.9, 1
7, 4275, 1282.5, 0
9, 8722, 2616.6, 0
5, 1169, 233.8, 1
5, 9956, 1991.2, 1
7, 8938, 2681.4, 0
6, 4237, 1694.8, 0
4, 8625, 5175.0, 1
3, 4129, 2064.5, 0
7, 6185, 1855.5, 1
8, 5612, 1683.6, 0
1, 9566, 2869.8, 0
2, 7488, 1497.6, 0
1, 6682, 2004.6, 0
8, 9009, 2702.7, 0
6, 3871, 1548.4, 0
9, 4386, 1315.8, 1
5, 2145, 429.0, 0
3, 4760, 2380.0, 0
8, 8721, 2616.3, 0
5, 7769, 1553.8, 0
5, 6816, 1363.2, 1
2, 8494, 1698.8, 1
0, 3588, 2511.6, 0
0, 6565, 4595.5, 1
2, 3818, 763.6, 1
8, 7726, 2317.8, 0
0, 5595, 3916.5, 0
4, 5589, 3353.4, 1
6, 1734, 693.6, 1
8, 1692, 507.6, 1
6, 8344, 3337.6, 0
7, 5235, 1570.5, 1
5, 7252, 1450.4, 0
7, 8833, 2649.9, 0
5, 9581, 1916.2, 1
7, 2992, 897.6, 1
1, 6844, 2053.2, 0
4, 9406, 5643.6, 0
2, 4345, 869.0, 0
3, 1776, 888.0, 0
4, 3929, 2357.4, 1
3, 7212, 3606.0, 1
1, 1959, 587.7, 1
2, 6892, 1378.4, 1
1, 3193, 957.9, 1
3, 5481, 2740.5, 0
8, 2081, 624.3, 1
5, 8216, 1643.2, 1
9, 9038, 2711.4, 0
7, 6788, 2036.4, 0
3, 6418, 3209.0, 0
8, 4715, 1414.5, 0
8, 9946, 2983.8, 1
0, 3224, 2256.8, 0
5, 7973, 1594.6, 1
1, 5856, 1756.8, 0
7, 7601, 2280.3, 1
1, 1914, 574.2, 1
2, 4921, 984.2, 0
3, 9256, 4628.0, 0
6, 9056, 3622.4, 0
4, 2316, 1389.6, 0
0, 5210, 3647.0, 0
0, 4343, 3040.1, 0
3, 5031, 2515.5, 1
4, 9732, 5839.2, 0
1, 9486, 2845.8, 1
1, 5837, 1751.1, 0
4, 8588, 5152.8, 0
6, 5445, 2178.0, 0
6, 6768, 2707.2, 0
0, 4163, 2914.1, 0
8, 4374, 1312.2, 0
6, 5290, 2116.0, 1
4, 4517, 2710.2, 0
4, 5627, 3376.2, 0
7, 5115, 1534.5, 0
1, 1833, 549.9, 0
1, 1435, 430.5, 0
2, 9417, 1883.4, 0
4, 8381, 5028.6, 0
6, 1136, 454.4, 0
7, 7198, 2159.4, 1
5, 5861, 1172.2, 0
8, 7700, 2310.0, 1
8, 3737, 1121.1, 1
5, 9518, 1903.6, 0
4, 3750, 2250.0, 1
8, 5090, 1527.0, 1
6, 1490, 596.0, 0
0, 1301, 910.7, 0
8, 6592, 1977.6, 0
6, 5626, 2250.4, 0
0, 8693, 6085.1, 0
3, 8625, 4312.5, 1
0, 9931, 6951.7, 1
0, 4380, 3066.0, 1
1, 7824, 2347.2, 0
1, 2284, 685.2, 0
7, 5275, 1582.5, 0
0, 7475, 5232.5, 0
7, 1220, 366.0, 0
7, 6522, 1956.6, 0
6, 4663, 1865.2, 0
3, 9821, 4910.5, 0
5, 5729, 1145.8, 0
5, 2557, 511.4, 0
3, 5172, 2586.0, 1
6, 4500, 1800.0, 0
9, 4050, 1215.0, 0
2, 5323, 1064.6, 0
0, 3327, 2328.9, 1
9, 3680, 1104.0, 1
2, 6396, 1279.2, 0
1, 9043, 2712.9, 1
0, 4772, 3340.4, 0
8, 5351, 1605.3, 0
2, 6328, 1265.6, 0
3, 3552, 1776.0, 0
6, 3220, 1288.0, 0
2, 4968, 993.6, 1
1, 8557, 2567.1, 0
5, 4723, 944.6, 0
2, 4395, 879.0, 0
7, 3652, 1095.6, 0
9, 4383, 1314.9, 1
7, 6110, 1833.0, 0
